sin_month,cos_month,GHI_lag1,GHI_lag12,GHI_anom,CLOUD_anom,PRECTOT_anom,ONI,ONI_lag2,GHI_x_CLOUD,ONI_x_CLOUD_anom,T2M_x_RH
0.0016727,-0.01154789,-0.0073633147,-0.013536285,-0.018989516,-0.008043618,0.005759238,-0.0038341829,-0.005248007,-0.005919106,0.0016395681,0.0010206727
0.003534074,-0.0039656437,-0.008366496,-0.008516877,0.03654931,0.02269386,-0.0049218778,-0.0016342317,-0.0018140199,-0.0024771204,0.007986758,0.001132645
0.0070129973,0.007908094,0.0077297227,-0.010824091,0.03052063,0.0071132625,-0.0076511563,-0.0020584846,-0.003121709,-0.0054920367,0.0032258078,0.00091901806
0.0067824456,0.007160972,0.0060097943,0.012304337,-0.02239943,-0.009016985,-0.014120086,-0.00056729274,-0.0014449364,0.013001733,-0.0015049706,0.014686836
0.004268894,0.0078430725,0.0033827254,-0.016641647,-0.032953598,0.0024613086,0.00031467443,-0.0002259577,-0.0012136421,-0.009315126,0.00041703082,0.014228224
-0.0043450766,0.008713021,-0.005005561,0.0028052202,-0.030350499,0.006834308,0.018356098,-0.0016858578,-0.0020878257,-0.012071978,-0.003075864,-0.0048834956
-0.0017252892,0.011750007,-0.0055041015,-0.01432754,-0.02867716,0.011623821,-0.014202978,-0.0028115197,-0.0010413933,-0.014079339,-0.0023916257,0.00416211
-0.0017965345,0.008644935,-0.002191526,0.0050474457,3.0600524e-05,0.017184392,0.016486647,-0.00063420594,7.008236e-05,-0.0064041433,0.002721779,-0.0002311833
-0.0021566164,0.0070458716,0.006144753,0.008555345,-0.0430994,0.004930664,-0.030061178,-0.0023992257,-0.00094145286,-0.016734436,-0.00074376434,8.8041445e-05
-0.0046327533,-0.008856137,-0.008600061,0.003969794,-0.05155631,0.02264388,-0.01410351,-0.0036840325,-0.0040039765,-0.016442385,-0.0018322323,-0.007864421
-0.0020442442,-0.01169866,-0.007928551,0.00044283853,-0.032524858,0.021500558,-0.020449089,0.0012382333,-0.0035629855,-0.01229621,0.00025579912,0.015417702
-0.0063728574,-0.023341939,-0.006393184,-0.010944471,-0.043649126,-0.0033648468,0.00474412,-0.004297494,-0.0073331757,-0.01407423,-0.0043000923,0.009328396
0.0028463572,-0.011690204,-0.004909427,-0.011704968,-0.016059568,0.0038774356,0.012952665,0.004394469,-0.0020283794,-0.008410904,0.0015492955,0.004316926
0.0016506513,-0.0044523287,-0.004566425,0.009520407,-0.0042561474,0.015262825,0.012694004,0.008641908,0.00094553496,-0.006051897,-0.002191812,0.0053589637
0.005077567,0.013084595,-0.002982732,0.021286983,0.026251104,0.0068036066,0.005478642,0.008016975,0.00295654,0.0065658274,0.0041531343,0.0059365956
0.0044782013,0.0058859144,0.0046053943,0.0015937175,-0.0023061952,0.013000362,-0.0035574585,0.00721269,0.0019186796,-0.0038959116,-0.0071383487,0.00514121
0.0036304614,0.006968989,0.004337286,-0.0067053246,0.00059762795,0.014804541,0.008842311,0.007224369,0.0024750137,-0.0015262733,-0.004970678,0.0041892566
-0.0030059237,0.00704192,0.0056288126,-0.009956025,0.03129584,0.0073710885,0.0016341187,0.0042337854,0.0021927524,-0.0062489766,-0.0041153934,0.014682888
