sin_month,cos_month,GHI_lag1,GHI_lag12,GHI_anom,CLOUD_anom,PRECTOT_anom,ONI,ONI_lag2,GHI_x_CLOUD,ONI_x_CLOUD_anom,T2M_x_RH
-0.00038694168,0.0015649535,-0.0047072447,-0.003549968,-0.008189584,0.0017669712,0.0014846739,-0.00043512095,-0.00095155253,6.519767e-05,0.00013790556,0.0025649895
0.0009363007,0.00371314,-0.003540874,0.0042993436,-0.00277752,0.0028898092,0.0016620145,-0.00043930914,-0.0011379797,0.00018609979,0.00059969566,0.0049774707
0.0011830048,0.0038079305,0.00452171,0.0036128347,-0.001957108,-0.004937478,0.0021457009,-0.00017847397,-0.00063996704,0.00018609979,0.00044305052,0.004109117
0.00019043536,-0.00048545166,0.0048803403,0.002325652,-0.007629347,0.0014022564,0.0024543013,5.7676676e-05,-0.000264035,0.0003329931,0.00043662518,0.0044447654
-0.0003365292,-0.0020754177,-0.0032971525,-0.0032668645,-0.00492815,0.0009883597,0.00246311,9.897245e-05,-0.0005234464,-4.4931956e-05,0.00015505278,0.0037908887
-0.002914326,-0.007960352,-0.005477699,-0.0022576265,-0.020538209,-0.00751634,-0.00024684705,0.00030274843,-0.00022014964,-0.0010389308,0.0005454903,0.004302528
-0.0023966972,-0.0060608187,-0.0043541305,-0.0050717117,0.023417644,0.01093242,-0.003246123,0.00014358465,-0.000598665,-0.00063196564,-0.00021149896,-0.0014638337
0.0018252281,-0.0024027673,0.0043115057,0.0045416816,0.02871747,0.013242222,-0.004502351,0.0003212333,0.00021211049,-0.0006184063,-0.00043539776,-0.003577613
0.0045299977,0.0037667328,0.0040961695,0.0043622856,-0.0030637123,0.011350967,0.002898766,0.00018309931,-0.00088026706,-0.00064092886,-0.00014132072,-0.0060153077
0.0008875548,0.0017108195,0.0036824099,0.003605255,-0.013934979,0.011478808,-0.0090288045,0.00020095952,-0.00086302083,-0.00064092886,-0.00019578887,-0.006503786
-0.0015674221,0.0007998626,-0.0016723521,0.0038110595,0.0003946286,0.013001804,0.0020277093,9.683977e-05,-0.0012523702,-0.00064092886,-0.00015506818,-0.0054941108
-0.0031087305,0.002665044,-0.0028265314,-0.012493215,0.023252932,0.0097222775,0.0019348308,-5.8726568e-05,-0.00040769984,0.00074313744,5.46699e-05,0.00021570474
-0.00056559604,0.0019648846,0.006870418,-0.005112573,-0.0077823014,0.0019939588,0.0020545344,1.749926e-05,-0.0005573232,0.00019979442,0.000100017445,0.0053698616
0.0009363007,0.003300735,-0.0037242547,0.0041823834,-0.009419205,0.0044718236,0.0015832263,2.1118176e-05,-0.00048991834,6.519767e-05,0.00063302915,0.0054733753
0.0022190202,0.0035628774,-0.00046217776,0.004697372,-0.0015044538,0.00319919,0.0019128795,3.25797e-06,-0.0004308386,6.519767e-05,0.0006705156,0.005094262
0.00037727857,-0.0021342495,0.0046192026,-0.002572247,0.022031806,0.0024785346,0.002717961,4.46576e-05,0.00019429388,0.00038800453,0.00043244704,0.0035582166
-0.000388592,-0.0039866753,0.0036396044,-0.0016785518,-0.0018991166,0.009608533,0.00321504,-1.2746117e-05,-0.0011989095,-0.0006734177,0.0014179234,0.0046749776
