sin_month,cos_month,GHI_lag1,GHI_lag12,GHI_anom,CLOUD_anom,PRECTOT_anom,ONI,ONI_lag2,GHI_x_CLOUD,ONI_x_CLOUD_anom,T2M_x_RH
-0.011652818,-0.006860352,-0.007444203,-0.009670319,-0.013524468,-0.010132349,0.0037061458,-0.00091503205,-0.0035755038,-0.041709628,0.014362953,0.003051375
0.006568581,-0.0042168023,-0.004004634,0.006736539,-0.018123224,-0.009520574,0.005770118,-0.00019026309,-0.003321768,-0.033236217,0.007411891,-0.0091592325
0.011383455,0.0011737572,-0.00843673,-0.032230303,0.00770577,0.014402334,0.0057703517,-0.0055063954,-0.00917077,-0.05243477,-0.008792628,-0.011363416
0.021281002,0.0029051672,-0.0018069332,0.030306181,0.010565386,0.020200266,0.012062367,-0.0020772163,0.00032198126,-0.034893963,-0.003753267,-0.0056759263
0.022611162,0.00032268075,-0.007544263,0.0077901366,0.0065400684,0.002294834,0.009850378,-0.0022220388,-0.005347426,0.01543439,-0.005472212,0.006450816
0.007994557,0.0018354054,-0.008683631,-0.007750196,-0.031313848,-0.010054938,0.016987972,-0.003351913,-0.0077657355,0.010417587,0.0062076137,0.0015721691
0.006469802,0.0043520886,0.008525777,0.0057372036,0.031770863,0.016410295,0.020484688,0.0057263644,-0.00085001375,0.0038244908,-0.0016630985,-0.0029067777
-0.010788751,0.004530569,0.0013588807,0.0052786455,0.01772077,-0.002020625,-0.004201961,0.004317335,-0.0017694678,0.016980689,0.010373036,0.0019457071
-0.014671113,0.0006808455,0.0066331956,0.004070788,-0.019413825,0.00010201105,-0.005733178,0.003677639,-0.0018735426,0.006542575,0.014188119,0.0028198857
-0.011076356,0.0021830485,0.0022930591,0.0063743824,-0.019012654,-0.0073997234,-0.006868828,0.0049878885,0.0037018487,0.010214111,0.010356028,-0.0017679653
-0.017369645,0.0008664399,-0.0054794555,-0.010071406,-0.008268756,-0.006895902,-0.011153311,0.003493176,0.0014174021,0.0052425624,0.013273576,-0.0014503627
-0.013913039,-0.005886982,-0.00725718,-0.011364448,-0.014881479,-0.01294325,-0.0070827464,0.00141777,0.0034501748,-0.027714396,0.010091019,-0.00029751926
-0.014100196,-0.007937124,-0.0129136145,-0.010560982,-0.0030863425,-0.011627358,-0.012520699,0.00079545646,0.0027117026,-0.04509465,0.009018498,0.0020732062
0.014545492,-0.0045124516,-0.0047154296,-0.018992396,0.016254531,0.014312895,0.0031102407,0.0062395167,0.006969924,-0.035632707,-0.0030263388,5.5074634e-07
0.013578478,-0.002108981,0.001075416,0.019736227,0.014353517,0.017330376,-0.009199952,0.0032138429,0.005396842,-0.031149281,-0.0043552984,-0.00898522
0.016652491,0.001710568,-0.007298219,0.010741426,0.013140863,0.0044243545,0.01093824,0.0011025079,0.0037011146,0.01265085,-0.010258284,-0.012747018
0.020320961,-6.1818486e-05,0.0018855933,0.004167422,-0.024121983,-0.0072606476,-0.005791364,-5.0860705e-05,0.001689204,0.014063774,0.007229675,0.004938927
0.013603955,0.002050495,0.0024026271,-0.003969163,0.003943265,-0.00010125242,0.0039248923,0.0027012308,-0.00062623294,0.012705923,-0.010781698,0.00016156814
0.0039310195,0.0037185722,0.002306027,0.021680554,0.0264536,0.015304625,0.0113995625,-0.0030708814,0.0037451666,0.012415319,-0.0061591105,0.00217971
-0.013944948,0.0020439872,-0.0049822987,-0.014644726,-0.02667991,-0.006212806,0.009034412,-0.00016858347,-0.0005156819,0.008936819,-0.00021509819,-0.005678372
-0.015186697,0.0009755435,0.0041961116,-0.009138565,-0.020097977,-0.0079923235,-0.0092643155,0.0019214819,-0.012199255,0.005485981,0.013490991,0.0005893002
-0.014202166,0.002518631,0.007516847,-0.011774056,-0.019423047,-0.0011166332,0.000106550404,0.0037557287,-0.007002335,-0.041924734,-0.008117531,-0.0016685269
-0.016521772,0.0015627958,-0.010775007,-0.01679854,-0.0175117,-0.011594659,-0.006446516,-0.00031941565,-0.0080431765,-0.052286386,0.0039938274,0.0006214238
-0.01655705,-0.0034328674,-0.004939081,-0.014891188,0.004436904,0.00753091,-0.0013808004,0.0018828823,0.00014993359,-0.010240249,-0.010152466,0.0015145236
-0.010600448,-0.006250289,-0.0121406205,-0.016446946,0.022746002,0.0070592095,0.007661942,-0.0006316691,-0.00021360128,-0.0020928497,-0.007800078,0.0029679898
0.01472164,-0.0023039086,0.011290426,0.010867501,0.01740451,0.014613877,-0.0048064576,0.00051728205,0.00051168597,-0.020504735,-0.0018561062,4.00499e-05
0.019975496,-0.0001872747,0.0016785598,0.012946735,-0.018324358,-0.0041588712,0.0010990107,-0.00015788805,-0.0062896484,-0.028522953,0.006872172,0.00039331138
0.01639314,0.0017599224,0.0001401342,0.01965519,0.014342458,0.012117605,0.008524541,-0.0035302434,-0.0064429445,-0.004394893,-0.0076240804,-0.0069189584
0.016456967,-0.00016438884,-0.0014882567,0.0042298897,0.015192996,0.0004502479,-0.00072632683,-0.004310357,-0.008242532,0.01873652,-0.01049474,-0.0056483108
0.007889701,0.0017660102,-0.007962986,0.0015674868,-0.028872734,-0.0070355074,0.01346725,-0.0017474063,-0.0031989752,0.011834843,0.0056856843,-0.00048407284
0.0006443551,0.004118937,0.003669152,-0.007389423,0.02773016,-0.003710135,-0.013622195,-0.0028952546,-0.0034819595,0.016164366,-0.0021894728,-0.009432636
-0.0087576695,0.0045196055,-0.004491481,-0.0037344953,0.023764621,0.011547322,0.0006317791,0.000338162,-0.0031413161,0.014321651,0.011334728,0.0021383727
-0.014346308,0.0007822725,0.0026114478,-0.010701971,0.026200294,-0.010650703,-0.008069363,-0.0012436626,-0.0049661044,0.026350461,-0.018528923,-0.001068305
-0.0018075806,0.0036037166,0.0065637077,-0.0061816243,0.031990997,0.013209218,-0.007611483,-0.0017374324,0.01479107,0.029898604,0.016933214,0.003287648
-0.021818869,0.0005530413,-0.0047860355,-0.016261118,-0.0018322306,-0.015363257,-0.0044193477,-0.0043559885,-0.0073330924,0.012229026,-0.021506166,-0.0062815794
-0.014490713,-0.0036693218,0.006051016,-0.013859311,-0.016720425,-0.014745496,-0.0017951282,-0.0025672643,-0.0050509833,-0.038442854,-0.01665201,0.0029382315
-0.009712826,-0.0053980537,-0.005350084,-0.020620672,0.01899591,-0.0012269464,0.008289814,0.00028339785,-5.178596e-05,-0.018329907,-0.0062209535,0.005169864
0.01185066,-0.001594724,-0.00023297589,0.010342444,-0.023324912,-0.00021727395,-0.008677346,-0.0024899186,-0.0043000807,0.001423707,-0.0033929613,-0.005989574
0.024046186,0.00046415225,0.00016843414,0.010412992,0.009069462,-0.001373588,-0.0053013684,-0.0039067403,-0.0007148526,0.019780546,-0.0025827307,0.0020986346
0.021248385,0.00024299008,0.004824091,0.018761087,-0.018189967,-0.0015434854,-0.0032875566,-0.002549312,-0.0039936863,0.01774387,-0.010910417,0.0003099441
0.023896178,-0.0010183568,-0.009952905,0.020266643,0.0038290136,-0.007352664,-0.0027588888,-0.002644544,-0.008948107,0.021419886,-0.008803621,0.0055211606
0.013536163,0.0031733054,0.0068558985,-0.006485954,-0.02167978,-0.0014193611,-0.0060298024,-0.0023899167,-0.0004467473,0.016004734,-0.010433266,0.0017287148
0.002574055,0.0053295917,0.009167289,0.022706449,0.03028601,0.013388677,0.022488499,-0.0028709667,-0.0006937641,0.017231049,0.010319995,0.0022541897
-0.010421593,0.006712394,-0.005918776,-0.009077852,0.029208966,0.003593335,-0.0039868844,-0.00020168268,-0.0067204507,0.024064079,0.008743201,0.0035482447
-0.022785015,-0.0002807001,-0.011560305,-0.007503386,0.003962521,-0.004504426,-0.012907322,0.0016081332,-0.009784277,0.023363724,-0.0067813355,-0.0049398076
-0.017741384,0.0030404332,0.007836106,0.02050253,0.0034451962,-0.005633178,-0.0023928701,0.004058982,0.0032838536,0.023097433,-0.0025724932,-0.0067024236
-0.010731915,-0.0028765171,0.0049916133,-0.0102858795,0.027822945,0.010319557,-0.0040049516,0.003584384,0.014192591,0.027409505,0.016070807,0.0016720287
-0.012715072,-0.005604122,-0.0042246114,-0.0077436445,-0.01314121,-0.004192745,-0.011045999,0.0027807557,0.006604165,-0.02415369,-0.003940642,0.0020653403
-0.013551663,-0.008453093,-0.009798567,-0.019703079,-0.0013844036,-0.004465644,0.0038136197,0.0021474059,0.0025737118,-0.043030247,0.0047557796,0.004030969
0.011560426,-0.0063118134,-0.007037401,-0.01747974,-0.014053893,-0.0020606597,-0.008092665,-0.00013780681,-0.001830712,0.0010354662,-0.009782519,-0.0054023187
0.007493933,-0.0007093405,-0.0050160615,-0.009697155,0.013447239,0.004696703,0.005755972,-0.0017103654,-0.009254534,-0.026810376,0.004329343,-0.015093719
0.025550643,0.0026268123,7.4204385e-05,0.014642772,0.0041318983,-0.0038906578,0.022297299,-0.0013441427,-0.0016582177,0.023897588,0.009811482,-0.00097514456
0.01905301,-7.5695236e-05,-0.006012779,-0.0143611375,-0.022320274,-0.0059484798,-0.013256265,-0.0013980045,-0.006960855,0.01933946,0.006331905,0.004720853
0.007292598,0.0023428176,0.003658665,-0.0029580453,-0.020760529,-0.0017724263,0.012486733,0.0019641814,-0.0036781426,0.0062271147,0.011804765,0.004678784
